taskId,CreatedDate,clientRegion,AgeDays,taskTouchCount
100203924135,2018-07-04,EMEA,20,15
100204588208,2018-07-06,AMRS,3,11
100204792472,2018-07-09,EMEA,8,29
100205736140,2018-07-12,APAC,0,19
100206288229,2018-07-18,EMEA,0,5
100206821233,2018-07-18,APAC,42,5
100207609931,2018-07-23,APAC,10,21
100209356051,2018-08-01,APAC,6,45
100209815829,2018-08-02,APAC,0,22
100210202917,2018-08-03,AMRS,0,10
100210368014,2018-08-05,APAC,4,18
100210472975,2018-08-06,EMEA,0,9
100210614613,2018-08-07,AMRS,2,7
100211084686,2018-08-08,AMER,8,27
100211576527,2018-08-10,MX,19,63
100212672620,2018-08-16,AMER,60,32
100212762303,2018-08-16,AMER,19,26
100212972761,2018-08-17,AMRS,5,14
100213168933,2018-08-20,EMEA,0,20
100213585273,2018-08-27,AMRS,0,13
100213822085,2018-08-22,EMEA,4,15
100214237559,2018-08-29,APAC,2,31
100166968525,2018-01-09,AMRS,2,13
100167272615,2018-01-10,AMER,0,10
100168053627,2018-01-16,AMRS,0,4
100168710734,2018-01-18,AMRS,14,24
100169210995,2018-01-23,ASIA,8,9
100169391873,2018-01-23,AMRS,0,14
100170001315,2018-01-26,EMEA,9,16
100170874186,2018-01-31,MX,0,13
100171601959,2018-02-04,AMRS,1,6
100172362656,2018-02-12,AMRS,0,10
100173792700,2018-02-14,AMRS,1,19
100174062740,2018-02-15,AMRS,33,29
100174852095,2018-02-20,AMRS,7,21
100175055847,2018-02-21,Other,1,8
100175136806,2018-02-21,AMER,7,28
100175922683,2018-02-26,EMEA,1,22
100176988837,2018-03-01,AMER,1,6
100177886720,2018-03-05,AMRS,0,14
100180270949,2018-03-15,EMEA,0,28
100181158376,2018-03-20,AMRS,41,37
100182155248,2018-03-23,AMRS,0,16
100182956406,2018-03-28,APAC,0,14
100183267293,2018-03-29,APAC,0,13
100183320070,2018-03-29,Other,3,13
100184037478,2018-04-04,Other,1,10
100184338928,2018-04-05,Other,15,26
100185196851,2018-04-12,AMER,18,5
100185354261,2018-04-12,EMEA,13,40
100185945435,2018-04-16,AMER,0,7
100186101363,2018-04-17,EMEA,2,17
100186176907,2018-04-17,Other,21,39
100186721498,2018-04-19,Other,0,5
100188479412,2018-04-30,AMER,0,6
100188980218,2018-05-02,APAC,0,15
100189400750,2018-05-03,AMRS,3,11
100189708482,2018-05-04,AMRS,3,19
100190111931,2018-05-08,EMEA,6,13
100191017137,2018-05-11,AMER,0,14
100191348047,2018-05-14,Other,2,5
100191543395,2018-05-15,APAC,1,20
100191925648,2018-05-16,AMER,0,6
100192376737,2018-05-18,EMEA,4,8
100192937659,2018-05-22,AMRS,12,25
100194647329,2018-05-30,AMRS,0,15
100194842130,2018-05-30,Other,1,5
100195740008,2018-06-01,EMEA,2,46
100196528283,2018-06-05,MX,2,19
100196788896,2018-06-10,EMEA,1,5
100197140447,2018-06-07,AMRS,6,20
100198072376,2018-06-12,APAC,1,12
100199124395,2018-06-15,AMER,4,10
100199476200,2018-06-19,EMEA,0,22
100200258704,2018-06-20,AMRS,48,25
100200668391,2018-06-21,Other,46,71
100203689105,2018-07-03,APAC,0,9
100204546743,2018-07-06,AMER,0,8
100204800610,2018-07-09,EMEA,46,19
100205466544,2018-07-11,AMER,61,44
100205997408,2018-07-13,EMEA,80,27
100206294085,2018-07-16,Other,0,8
100207877489,2018-07-24,Other,2,12
100208423979,2018-07-26,EMEA,28,26
100209386152,2018-08-01,APAC,40,35
100210820730,2018-08-07,AMRS,14,12
100211587485,2018-08-10,AMER,16,20
100212738150,2018-08-16,AMER,13,8
100213815608,2018-08-22,EMEA,54,104
100214378477,2018-08-24,Other,4,6
100214406665,2018-08-24,AMRS,2,9
100215686134,2018-08-30,Other,4,5
100165593819,2018-01-02,Other,0,5
100165906089,2018-01-03,Other,0,5
100166859367,2018-01-09,ASIA,1,31
100167173680,2018-01-10,Other,26,26
100167483957,2018-01-11,AMER,7,17
100169340166,2018-01-23,EMEA,1,48
100169368855,2018-01-23,AMER,19,23
100169628433,2018-01-25,AMRS,6,9
100169900507,2018-01-26,AMER,4,12
100171261838,2018-02-01,Other,12,26
100171636941,2018-02-06,APAC,3,6
100172298787,2018-02-07,EMEA,19,14
100173518421,2018-02-13,AMER,2,11
100173657059,2018-02-14,APAC,4,29
100174095180,2018-02-15,EMEA,3,26
100174887792,2018-02-22,AMRS,4,10
100175265101,2018-02-22,AMER,1,20
100176578434,2018-02-28,APAC,107,14
100177891874,2018-03-05,AMRS,0,21
100178146582,2018-03-06,EMEA,6,29
100178521863,2018-03-08,AMER,0,10
100179074076,2018-03-09,APAC,3,8
100180746927,2018-03-18,AMER,1,7
100181226520,2018-03-20,AMER,13,22
100181270483,2018-03-20,AMER,21,119
100181625918,2018-03-21,APAC,4,26
100182134768,2018-03-23,AMRS,3,6
100182285155,2018-03-26,Other,0,19
100182413594,2018-03-26,AMER,0,4
100183009486,2018-03-28,EMEA,130,14
100183046190,2018-03-29,AMRS,1,26
100183307958,2018-03-29,AMRS,7,29
100183807834,2018-04-03,APAC,1,16
100185202708,2018-04-11,APAC,19,10
100185389367,2018-04-13,AMRS,0,10
100185675296,2018-04-13,AMER,11,22
100186643510,2018-04-19,AMER,1,10
100186894236,2018-04-20,AMRS,0,9
100186921940,2018-04-20,Other,0,9
100187119490,2018-04-23,APAC,34,8
100187401798,2018-04-24,AMER,20,50
100187446089,2018-04-24,Other,1,20
100187650351,2018-04-25,AMRS,0,14
100188495674,2018-04-30,AMRS,4,15
100188785409,2018-05-01,AMER,14,6
100189057323,2018-05-02,Other,8,51
100189106141,2018-05-02,AMER,0,9
100189841475,2018-05-07,APAC,0,6
100190440481,2018-05-09,AMER,13,25
100190883925,2018-05-10,AMRS,19,28
100191348064,2018-05-14,Other,2,5
100191777649,2018-05-16,APAC,0,12
100192443104,2018-05-18,EMEA,2,27
100192447315,2018-05-18,EMEA,11,13
100192754805,2018-05-21,AMRS,14,45
100194289156,2018-05-29,EMEA,2,18
100194379640,2018-05-29,AMER,2,26
100194670024,2018-05-30,APAC,0,16
100196595160,2018-06-06,APAC,1,9
100196839403,2018-06-06,AMRS,2,12
100197126891,2018-06-08,AMRS,0,3
100197707524,2018-06-11,EMEA,142,35
100198424562,2018-06-13,AMER,2,22
100198775458,2018-06-14,EMEA,4,7
100199058813,2018-06-15,EMEA,7,14
100199781530,2018-06-19,EMEA,0,19
100200260198,2018-06-20,AMRS,0,13
100201432437,2018-06-25,EMEA,1,11
100202132104,2018-06-27,AMRS,5,20
100202484629,2018-06-28,EMEA,7,22
100202808900,2018-06-29,AMRS,4,14
100203306996,2018-07-02,AMRS,7,43
100203714945,2018-07-03,EMEA,8,64
100203940852,2018-07-04,AMRS,5,20
100204161653,2018-07-05,APAC,3,19
100205153569,2018-07-12,EMEA,0,4
100205839172,2018-07-12,AMRS,25,55
100206049877,2018-07-13,AMER,2,12
100206520598,2018-07-17,EMEA,1,13
100206820461,2018-07-18,AMER,0,321
100207103815,2018-07-19,AMRS,4,39
100207624059,2018-07-23,AMRS,1,19
100208193573,2018-08-06,AMRS,1,10
100209206224,2018-07-31,EMEA,0,23
100209540684,2018-08-01,AMRS,0,14
100209885849,2018-08-02,APAC,5,12
100210232425,2018-08-03,APAC,0,7
100211085532,2018-08-08,AMRS,1,20
100211373862,2018-08-09,AMRS,0,23
100212103016,2018-08-14,EMEA,5,14
100213010517,2018-08-17,AMER,9,18
100214525465,2018-08-29,APAC,0,6
100214910449,2018-08-28,AMRS,0,17
100214930111,2018-08-28,AMER,9,9
100165553258,2018-01-02,AMER,1,12
100165933775,2018-01-03,AMRS,0,12
100166220621,2018-01-04,AMER,84,13
100167393778,2018-01-11,ASIA,19,10
100167797574,2018-01-14,ASIA,3,26
100168225500,2018-01-16,AMRS,15,34
100169339938,2018-01-23,AMRS,160,71
100169702676,2018-01-25,APAC,11,26
100169875153,2018-01-25,AMRS,17,8
100170905452,2018-01-31,AMER,26,21
100171144111,2018-02-01,EMEA,5,27
100173103254,2018-02-12,AMRS,0,13
100173567502,2018-02-13,AMRS,62,44
100174097291,2018-02-16,AMRS,4,5
100174199909,2018-02-16,APAC,0,18
100174823296,2018-02-20,EMEA,0,20
100175637397,2018-02-26,AMRS,1,7
100175708754,2018-02-23,AMER,0,7
100175958166,2018-02-26,AMER,1,6
100176305419,2018-02-27,Other,0,5
100177909834,2018-03-05,AMER,0,16
100178475291,2018-03-07,AMRS,13,11
100178890131,2018-03-08,Other,4,17
100179208222,2018-03-09,AMRS,11,32
100180090613,2018-03-14,Other,0,17
100181049726,2018-03-20,AMRS,13,20
100181648483,2018-03-21,AMER,0,20
100181690266,2018-03-21,AMER,6,13
100181918833,2018-03-22,AMER,1,19
100182169751,2018-03-26,AMRS,0,6
100182502200,2018-03-27,APAC,10,45
100182814132,2018-03-27,AMER,0,10
100183037902,2018-03-28,AMRS,1,12
100183405329,2018-03-30,Other,6,12
100183646854,2018-04-02,AMRS,1,16
100183893721,2018-04-03,AMRS,6,18
100184555430,2018-04-06,EMEA,44,40
100184778535,2018-04-09,AMER,1,9
100185202263,2018-04-13,AMRS,0,8
100185848296,2018-04-16,AMRS,2,26
100186470090,2018-04-18,AMRS,0,17
100186549521,2018-04-19,APAC,5,26
100187033763,2018-04-22,APAC,17,30
100187668824,2018-04-30,AMRS,1,13
100188309359,2018-04-29,MX,0,9
100188847022,2018-05-01,AMRS,5,30
100189601223,2018-05-04,EMEA,0,11
100189885246,2018-05-07,AMRS,9,30
100190071873,2018-05-09,APAC,0,3
100190675223,2018-05-10,APAC,109,50
100191281147,2018-05-14,AMRS,36,44
100191730563,2018-05-16,APAC,0,9
100192733031,2018-05-23,AMRS,0,7
100193759080,2018-05-25,EMEA,6,19
100195484918,2018-06-01,Other,0,14
100196100056,2018-06-04,AMRS,1,23
100197167228,2018-06-07,AMER,0,8
100198191308,2018-06-12,Other,1,12
100198840497,2018-06-14,AMRS,31,51
100199070792,2018-06-15,EMEA,12,28
100199887207,2018-06-19,AMRS,28,20
100200257375,2018-06-21,AMRS,0,3
100203239652,2018-07-02,EMEA,0,48
100203952931,2018-07-04,Other,1,20
100204290415,2018-07-05,AMRS,20,80
100204368639,2018-07-06,APAC,6,9
100205745341,2018-07-12,Other,102,89
100206793392,2018-07-18,APAC,36,8
100207353075,2018-07-20,EMEA,2,17
100207924137,2018-07-26,AMRS,4,13
100208687903,2018-07-27,AMRS,3,23
100209219714,2018-07-31,AMRS,52,62
100211601856,2018-08-10,AMRS,3,11
100212679656,2018-08-16,AMRS,8,7
100213689166,2018-08-22,AMRS,0,6
100213829858,2018-08-22,AMER,4,29
100214659897,2018-08-27,AMER,1,8
100215625246,2018-08-30,EMEA,5,23
100215699068,2018-08-30,Other,3,19
100165451486,2018-01-02,APAC,0,9
100165627958,2018-01-02,AMRS,8,25
100165879081,2018-01-03,AMRS,4,11
100166073622,2018-01-04,Other,14,11
100166200869,2018-01-04,Other,7,6
100167796305,2018-01-14,Other,2,4
100168674164,2018-01-18,AMRS,0,20
100169436951,2018-01-24,APAC,7,15
100169545991,2018-01-24,EMEA,4,30
100169849400,2018-01-25,AMRS,40,48
100170269434,2018-01-29,APAC,9,28
100170783878,2018-01-31,EMEA,2,30
100172213515,2018-02-11,EMEA,2,25
100172299276,2018-02-07,APAC,18,35
100173025780,2018-02-13,APAC,0,5
100173205305,2018-02-12,Other,0,21
100174106785,2018-02-15,AMER,17,26
100175364274,2018-02-23,APAC,3,15
100175457049,2018-02-23,Other,4,6
100175723574,2018-02-24,AMER,4,12
100175930585,2018-02-26,AMRS,30,31
100177043912,2018-03-01,Other,5,6
100177344702,2018-03-02,AMER,44,8
100178146233,2018-03-06,AMRS,27,68
100178305626,2018-03-07,EMEA,0,14
100178914488,2018-03-08,AMRS,3,22
100179147072,2018-03-09,EMEA,0,10
100179392756,2018-03-12,EMEA,0,12
100180041097,2018-03-14,EMEA,12,42
100180231346,2018-03-15,EMEA,8,22
100180344093,2018-03-15,AMER,0,6
100180638386,2018-03-16,AMER,0,11
100181872495,2018-03-22,APAC,4,21
100182072984,2018-03-23,Other,3,26
100182196672,2018-03-23,AMER,2,10
100182963664,2018-03-28,EMEA,0,12
100183299267,2018-03-29,Other,0,16
100183424363,2018-03-30,AMRS,4,18
100183624325,2018-04-02,Other,4,20
100183880115,2018-04-03,Other,20,53
100184301050,2018-04-05,EMEA,7,18
100184548069,2018-04-06,EMEA,80,35
100185211059,2018-04-11,Other,3,22
100185389364,2018-04-12,AMRS,0,14
100185638781,2018-04-13,MX,0,6
100186472091,2018-04-18,Other,0,8
100186718772,2018-04-19,Other,18,33
100187423758,2018-04-24,AMRS,9,36
100188309050,2018-04-29,APAC,1,6
100188790003,2018-05-01,AMRS,5,60
100189605356,2018-05-04,EMEA,27,11
100190146493,2018-05-08,EMEA,21,27
100190195816,2018-05-09,AMRS,1,5
100190987513,2018-05-11,EMEA,0,16
100191334614,2018-05-14,AMER,16,26
100191888850,2018-05-16,APAC,5,14
100192116155,2018-05-17,EMEA,0,21
100192484170,2018-05-18,Other,7,60
100192910105,2018-05-22,APAC,0,11
100194043762,2018-05-28,EMEA,0,20
100194311349,2018-05-29,EMEA,71,31
100195461194,2018-05-31,Other,25,9
100196639117,2018-06-08,APAC,11,8
100197172946,2018-06-07,AMRS,14,23
100197677568,2018-06-11,EMEA,128,25
100197795859,2018-06-11,AMRS,1,6
100199048729,2018-06-15,EMEA,124,36
100200711075,2018-06-21,AMRS,3,19
100201490394,2018-06-26,AMRS,0,3
100202133942,2018-06-27,AMRS,1,12
100204265166,2018-07-05,AMER,4,38
100204619165,2018-07-06,AMRS,3,30
100205172629,2018-07-10,AMRS,1,13
100205801289,2018-07-12,AMER,3,9
100206728811,2018-07-18,EMEA,0,13
100206807228,2018-07-18,AMRS,7,28
100207607291,2018-07-23,AMRS,2,34
100207864599,2018-07-24,APAC,0,6
100209148082,2018-07-31,APAC,3,18
100209958129,2018-08-02,APAC,1,11
100210214020,2018-08-03,AMRS,0,12
100210259571,2018-08-03,AMRS,10,37
100210833557,2018-08-07,Other,0,5
100211041634,2018-08-08,AMRS,1,16
100212715837,2018-08-16,Other,3,41
100213473486,2018-08-21,APAC,1,19
100214420409,2018-08-24,AMRS,10,18
100214855505,2018-08-28,EMEA,8,37
100215307037,2018-08-29,APAC,20,32
100167225893,2018-01-10,EMEA,61,26
100168133077,2018-01-16,AMRS,1,20
100168371772,2018-01-17,EMEA,2,43
100169243527,2018-01-23,AMRS,8,34
100170107216,2018-01-26,AMRS,6,23
100170698075,2018-01-31,Other,15,8
100171549021,2018-02-02,AMER,19,11
100171872562,2018-02-06,APAC,0,16
100172772244,2018-02-09,EMEA,11,18
100173541439,2018-02-13,Other,0,5
100174467757,2018-02-18,APAC,2,8
100174847668,2018-02-20,AMER,19,28
100175147211,2018-02-22,AMER,10,13
100176549576,2018-02-28,EMEA,8,40
100177025150,2018-03-01,AMRS,14,30
100178479290,2018-03-07,Other,13,35
100178881755,2018-03-08,EMEA,200,42
100180024662,2018-03-14,AMRS,0,18
100180045251,2018-03-14,EMEA,194,7
100180748308,2018-03-18,APAC,0,6
100181092193,2018-03-20,APAC,8,19
100182133346,2018-03-23,EMEA,23,12
100182724618,2018-03-27,AMRS,66,75
100183092994,2018-03-28,APAC,6,31
100183620064,2018-04-02,AMRS,15,50
100184956529,2018-04-10,AMRS,34,50
100185480990,2018-04-13,APAC,0,3
100186048890,2018-04-17,APAC,3,25
100186438120,2018-04-19,AMRS,5,11
100187324835,2018-04-24,APAC,2,7
100187410029,2018-04-24,AMRS,5,25
100187668580,2018-04-25,AMRS,21,67
100188863701,2018-05-01,AMER,5,12
100189657302,2018-05-04,Other,14,11
100190477360,2018-05-09,Other,12,11
100191883258,2018-05-17,AMRS,1,5
100192486043,2018-05-21,AMER,2,7
100192703378,2018-05-21,AMRS,25,22
100194842127,2018-05-30,Other,1,5
100196444165,2018-06-05,APAC,7,6
100196625905,2018-06-06,APAC,0,16
100197111137,2018-07-09,AMER,2,4
100197113248,2018-06-07,EMEA,7,10
100197489950,2018-06-08,Other,5,51
100197821873,2018-06-11,AMER,0,9
100198494661,2018-06-18,AMRS,6,10
100199438049,2018-06-18,EMEA,11,34
100200740852,2018-06-21,APAC,17,12
100201795183,2018-06-26,EMEA,27,31
100202440503,2018-06-28,EMEA,7,19
100203198690,2018-07-02,APAC,0,12
100203254027,2018-07-02,AMRS,1,43
100203426154,2018-07-02,AMER,2,13
100203718907,2018-07-03,APAC,5,10
100203882387,2018-07-05,APAC,0,5
100204203218,2018-07-05,APAC,0,13
100204591066,2018-07-06,EMEA,2,14
100205139377,2018-07-10,AMRS,0,15
100206487687,2018-07-17,EMEA,0,11
100206821239,2018-07-18,APAC,29,10
100207841607,2018-07-24,EMEA,16,19
100208160119,2018-07-30,AMRS,1,15
100208481388,2018-07-26,AMRS,48,35
100208973638,2018-07-30,AMRS,1,35
100209518032,2018-08-01,EMEA,7,31
100209609312,2018-08-01,AMRS,0,11
100210661532,2018-08-07,APAC,3,12
100213221060,2018-08-21,EMEA,0,6
100214857487,2018-08-30,Other,4,5
100214917944,2018-08-28,EMEA,0,16
100166139772,2018-01-04,ASIA,1,17
100166320340,2018-01-05,ASIA,17,18
100166459084,2018-01-05,AMRS,3,18
100166482553,2018-01-05,AMRS,0,14
100166976808,2018-01-09,EMEA,2,40
100167734533,2018-01-12,AMRS,3,19
100168135097,2018-01-16,EMEA,6,38
100168225144,2018-01-16,AMER,23,14
100169007147,2018-01-21,ASIA,1,14
100169854341,2018-01-25,AMRS,0,12
100170318516,2018-01-29,AMRS,0,12
100170902746,2018-01-31,AMER,0,9
100172413058,2018-02-08,EMEA,28,8
100173542175,2018-02-13,Other,29,6
100175104549,2018-02-21,Other,0,6
100175160144,2018-02-21,AMER,0,8
100176255705,2018-02-27,AMRS,0,8
100176986650,2018-03-01,Other,42,46
100178321263,2018-03-07,Other,0,20
100179642935,2018-03-13,EMEA,0,15
100180118927,2018-03-16,AMRS,6,45
100180336972,2018-03-15,AMRS,10,28
100180628771,2018-03-16,Other,26,21
100180865412,2018-03-28,EMEA,0,3
100181653530,2018-03-21,AMRS,12,22
100181956322,2018-03-22,AMER,0,11
100182612354,2018-03-27,AMRS,0,15
100183619568,2018-04-02,AMER,1,9
100183840306,2018-04-03,AMRS,1,23
100184316457,2018-04-05,EMEA,0,3
100184541194,2018-04-06,AMRS,0,34
100184928269,2018-04-10,EMEA,0,13
100185349706,2018-04-12,Other,12,20
100185619056,2018-04-13,AMER,6,13
100186406199,2018-04-18,APAC,1,22
100187278192,2018-04-24,APAC,0,16
100189056169,2018-05-02,AMRS,1,29
100189911387,2018-05-11,AMRS,0,5
100191002646,2018-05-11,EMEA,20,109
100191305735,2018-05-14,AMER,0,10
100191348331,2018-05-14,Other,2,5
100191574223,2018-05-15,AMRS,3,24
100192702235,2018-05-21,AMER,2,29
100193308540,2018-05-23,Other,0,5
100194407803,2018-05-29,EMEA,7,20
100196010614,2018-06-04,APAC,7,13
100196523011,2018-06-05,AMRS,15,25
100196829545,2018-06-06,AMRS,18,70
100198570098,2018-06-14,APAC,22,17
100199113844,2018-06-15,AMER,3,24
100199170869,2018-06-15,AMER,3,13
100199912213,2018-06-19,Other,0,11
100199921830,2018-06-19,AMER,16,12
100200292351,2018-06-20,AMRS,35,44
100200621838,2018-06-21,AMRS,0,13
100201423900,2018-06-29,APAC,9,15
100201784656,2018-07-12,EMEA,1,5
100202184477,2018-06-27,Other,4,43
100203269756,2018-07-02,AMRS,0,24
100204565833,2018-07-17,AMRS,65,20
100204807186,2018-07-09,EMEA,7,13
100204828189,2018-07-09,AMRS,8,15
100205797448,2018-07-12,AMER,1,19
100206267988,2018-07-16,Other,14,29
100206544665,2018-07-17,AMER,30,30
100207608910,2018-07-24,AMRS,0,5
100208444067,2018-07-31,AMRS,7,11
100208702461,2018-07-27,AMRS,30,42
100208949680,2018-07-30,AMRS,10,23
100209563062,2018-08-01,AMRS,0,18
100209805450,2018-08-02,APAC,0,18
100209914480,2018-08-02,AMER,0,14
100210209725,2018-08-03,APAC,6,10
100210727962,2018-08-07,APAC,1,27
100211041451,2018-08-08,APAC,13,19
100211070592,2018-08-08,AMER,1,17
100211815766,2018-08-13,EMEA,1,24
100213116165,2018-08-19,APAC,4,55
100213210805,2018-08-20,Other,1,6
100213479610,2018-08-21,AMER,0,5
100213810994,2018-08-28,EMEA,1,46
100214184554,2018-08-23,Other,18,31
100214586622,2018-08-27,APAC,10,12
100214834616,2018-08-28,AMRS,0,20
100214926100,2018-08-28,Other,0,5
100216001582,2018-08-31,AMER,5,10
100165562912,2018-01-02,AMRS,0,15
100166673555,2018-01-08,AMRS,0,33
100167156903,2018-01-10,AMER,12,29
100167415008,2018-01-11,EMEA,0,19
100168165053,2018-01-16,APAC,34,24
100169176508,2018-02-05,AMRS,4,8
100169293818,2018-01-23,EMEA,90,20
100170101128,2018-01-29,AMRS,0,5
100170394331,2018-01-29,AMRS,162,218
100171065484,2018-02-01,APAC,1,20
100172349825,2018-02-07,Other,8,6
100172633170,2018-02-08,EMEA,0,15
100173090499,2018-02-12,EMEA,1,16
100174345894,2018-02-16,AMER,5,8
100174860071,2018-02-20,AMRS,2,14
100175425625,2018-02-22,AMRS,19,15
100175775747,2018-02-26,APAC,0,18
100175913359,2018-02-26,AMER,7,18
100175978115,2018-02-26,AMRS,78,9
100176985733,2018-03-01,EMEA,15,69
100177319070,2018-03-02,AMRS,29,17
100177949609,2018-03-05,AMER,1,14
100178432899,2018-03-07,AMER,0,16
100178896039,2018-03-08,Other,0,12
100178988053,2018-03-15,EMEA,25,11
100179201429,2018-03-09,AMER,0,12
100180370302,2018-03-15,AMRS,13,51
100180865669,2018-03-19,EMEA,189,11
100181681454,2018-03-21,AMER,26,69
100181916453,2018-03-22,APAC,0,9
100181928814,2018-03-22,AMER,1,11
100182128016,2018-03-23,AMRS,0,22
100182595266,2018-03-27,AMRS,1,6
100183454124,2018-04-03,AMRS,2,5
100184138987,2018-04-04,AMRS,1,19
100184870187,2018-04-10,APAC,1,19
100185894020,2018-04-16,Other,1,15
100186220562,2018-04-17,AMER,1,18
100186451279,2018-04-18,AMER,1,9
100187611452,2018-04-25,EMEA,25,26
100187990318,2018-04-27,AMER,20,46
100188308795,2018-04-29,AMER,4,14
100188857894,2018-05-01,Other,2,8
100189113446,2018-05-02,AMRS,0,15
100189185831,2018-05-03,APAC,20,41
100189648536,2018-05-04,AMER,3,14
100189790485,2018-05-07,APAC,8,13
100189875726,2018-05-07,AMRS,1,17
100190118006,2018-05-08,Other,6,32
100191574222,2018-05-15,AMRS,2,8
100192151609,2018-05-17,EMEA,48,75
100192745573,2018-05-21,AMRS,6,39
100192919056,2018-05-22,EMEA,0,12
100193073964,2018-05-22,APAC,8,15
100193295496,2018-05-23,AMRS,14,28
100194013163,2018-05-28,EMEA,0,4
100195078755,2018-05-31,AMRS,18,28
100196158997,2018-06-04,AMRS,2,28
100196811546,2018-06-06,AMRS,7,15
100197018078,2018-06-07,APAC,5,9
100197171395,2018-06-07,AMRS,3,18
100197768072,2018-06-11,AMRS,2,19
100198090678,2018-06-12,Other,1,15
100198170170,2018-06-13,AMRS,13,19
100199886641,2018-06-20,AMRS,7,19
100200584609,2018-06-21,APAC,4,17
100200969260,2018-06-22,EMEA,46,25
100202987148,2018-06-29,Other,0,3
100203899438,2018-07-04,APAC,2,14
100204230353,2018-07-05,EMEA,5,59
100204300937,2018-07-05,AMER,0,8
100204709435,2018-07-07,EMEA,2,11
100206301218,2018-07-16,AMER,2,7
100206821174,2018-07-18,AMER,2,9
100207280862,2018-07-20,EMEA,0,21
100207869330,2018-07-24,AMRS,2,18
100208173020,2018-07-25,AMRS,1,23
100208412006,2018-07-27,EMEA,0,5
100209201666,2018-07-31,APAC,3,9
100209857960,2018-08-02,EMEA,28,18
100210039794,2018-08-02,AMRS,0,19
100211136261,2018-08-08,AMRS,0,14
100211297753,2018-08-09,Other,0,8
100211628517,2018-08-13,AMER,0,23
100212416566,2018-08-15,Other,2,25
100213807943,2018-08-22,AMER,5,14
100214613780,2018-08-27,AMRS,3,32
100214623588,2018-08-27,AMER,0,6
100215667724,2018-08-30,AMRS,0,16
100215966671,2018-08-31,EMEA,6,60
100164905083,2018-01-03,Other,0,5
100167166749,2018-01-11,EMEA,5,8
100167476023,2018-01-11,Other,21,13
100168448809,2018-01-17,ASIA,0,6
100170320284,2018-01-29,MX,1,20
100171518722,2018-02-02,AMER,2,18
100172092996,2018-02-06,AMRS,28,22
100172193175,2018-02-07,APAC,12,33
100173542148,2018-02-13,Other,28,7
100174470289,2018-02-18,APAC,0,8
100175419092,2018-02-23,AMRS,5,14
100176978985,2018-03-01,AMRS,15,10
100177280372,2018-03-05,AMER,2,14
100178158198,2018-03-06,APAC,15,6
100178358316,2018-03-07,APAC,0,4
100179520597,2018-03-13,APAC,0,4
100179756895,2018-03-15,AMER,1,5
100180038920,2018-03-14,APAC,0,18
100180222005,2018-03-15,EMEA,26,53
100181196199,2018-03-20,AMRS,7,16
100182602461,2018-03-27,APAC,0,13
100182809862,2018-03-27,AMER,1,27
100183828141,2018-04-03,EMEA,29,21
100183872400,2018-04-03,EMEA,1,54
100184329176,2018-04-05,AMRS,21,25
100184535731,2018-04-06,AMER,0,8
100185001123,2018-04-11,AMRS,0,4
100185144100,2018-04-11,APAC,7,6
100185436342,2018-04-12,AMER,6,17
100185844872,2018-04-16,EMEA,2,14
100185945480,2018-04-16,APAC,14,6
100187231927,2018-04-24,AMER,0,9
100187602286,2018-04-25,EMEA,7,57
100187992797,2018-04-27,APAC,3,19
100188458161,2018-04-30,AMRS,0,15
100188919711,2018-05-02,APAC,0,15
100189343734,2018-05-03,APAC,3,6
100189804342,2018-05-07,Other,7,45
100190827777,2018-05-10,Other,4,15
100191266725,2018-05-14,EMEA,23,55
100191347962,2018-05-14,Other,2,5
100191564795,2018-05-15,AMRS,7,10
100191660178,2018-05-15,AMRS,30,62
100192177714,2018-05-17,AMER,5,27
100192233646,2018-05-17,AMER,4,22
100192905390,2018-05-22,EMEA,0,10
100193235821,2018-05-24,AMRS,0,5
100193579846,2018-05-24,AMRS,4,29
100194040970,2018-05-28,AMRS,1,17
100194409968,2018-05-30,AMRS,2,14
100195359320,2018-05-31,AMER,3,12
100196202891,2018-06-04,AMRS,36,20
100196460324,2018-06-05,Other,38,25
100196715166,2018-06-06,EMEA,1,22
100197096179,2018-06-07,AMRS,0,7
100197639607,2018-06-09,AMRS,2,21
100198161652,2018-06-12,Other,15,14
100199283348,2018-06-15,MX,2,6
100200337147,2018-06-28,AMRS,1,9
100200937779,2018-06-22,EMEA,4,9
100203940287,2018-07-04,AMRS,1,24
100205459233,2018-07-11,AMER,2,26
100206038141,2018-07-13,AMER,18,10
100206317228,2018-07-16,AMRS,17,12
100206561502,2018-07-17,AMRS,13,48
100207329666,2018-07-20,Other,32,13
100208141159,2018-07-25,AMER,13,9
100208443442,2018-07-27,AMRS,12,12
100208644281,2018-07-27,Other,0,5
100209201125,2018-07-31,APAC,0,4
100209977158,2018-08-02,EMEA,4,25
100210212604,2018-08-03,AMRS,0,15
100210437393,2018-08-06,EMEA,13,63
100210713418,2018-08-07,EMEA,44,34
100211049904,2018-08-08,AMER,40,27
100211584603,2018-08-10,AMRS,26,73
100211891207,2018-08-13,AMRS,2,28
100212085345,2018-08-14,EMEA,1,15
100212403585,2018-08-15,AMRS,34,117
100213182935,2018-08-20,EMEA,8,14
100213503940,2018-08-21,EMEA,24,39
100214908376,2018-08-28,APAC,1,6
100214941676,2018-08-28,AMRS,2,12
100215300623,2018-08-29,AMRS,12,14
100165772832,2018-01-03,EMEA,69,20
